movieId,title,genres,genres_clean,tags_clean,title_tokens,year_token,soup
6872,"House of the Dead, The (2003)",Action|Horror,action horror,,house dead,yr2003,action horror action horror action horror house dead yr2003
6873,Intolerable Cruelty (2003),Comedy|Romance,comedy romance,,intolerable cruelty,yr2003,comedy romance comedy romance comedy romance intolerable cruelty yr2003
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,action crime thriller,martial arts revenge,kill bill vol,yr2003,action crime thriller action crime thriller action crime thriller kill bill vol yr2003 martial arts revenge
6879,Runaway Jury (2003),Drama|Thriller,drama thriller,,runaway jury,yr2003,drama thriller drama thriller drama thriller runaway jury yr2003
6880,"Texas Chainsaw Massacre, The (2003)",Horror,horror,,texas chainsaw massacre,yr2003,horror horror horror texas chainsaw massacre yr2003
6881,Pieces of April (2003),Comedy|Drama,comedy drama,thanksgiving,pieces april,yr2003,comedy drama comedy drama comedy drama pieces april yr2003 thanksgiving
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,action adventure scifi,,returner ritaanaa,yr2002,action adventure scifi action adventure scifi action adventure scifi returner ritaanaa yr2002
6883,Sylvia (2003),Drama|Romance,drama romance,,sylvia,yr2003,drama romance drama romance drama romance sylvia yr2003
6884,Veronica Guerin (2003),Crime|Drama|Thriller,crime drama thriller,,veronica guerin,yr2003,crime drama thriller crime drama thriller crime drama thriller veronica guerin yr2003
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,crime drama mystery romance thriller,,cut,yr2003,crime drama mystery romance thriller crime drama mystery romance thriller crime drama mystery romance thriller cut yr2003
6886,Beyond Borders (2003),Drama|Romance|War,drama romance war,,beyond borders,yr2003,drama romance war drama romance war drama romance war beyond borders yr2003
6887,Radio (2003),Drama,drama,,radio,yr2003,drama drama drama radio yr2003
6888,Scary Movie 3 (2003),Comedy|Horror,comedy horror,,scary movie,yr2003,comedy horror comedy horror comedy horror scary movie yr2003
6889,Brother Bear (2003),Adventure|Animation|Children,adventure animation children,,brother bear,yr2003,adventure animation children adventure animation children adventure animation children brother bear yr2003
6890,Elephant (2003),Drama,drama,adolescence violence in america,elephant,yr2003,drama drama drama elephant yr2003 adolescence violence in america
6893,"Italian Job, The (1969)",Action|Comedy|Crime,action comedy crime,,italian job,yr1969,action comedy crime action comedy crime action comedy crime italian job yr1969
6898,Sweet Sixteen (2002),Drama,drama,,sweet sixteen,yr2002,drama drama drama sweet sixteen yr2002
6899,Alien from L.A. (1988),Sci-Fi,scifi,,alien l,yr1988,scifi scifi scifi alien l yr1988
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,adventure comedy drama fantasy mystery scifi thriller,,interstate,yr2002,adventure comedy drama fantasy mystery scifi thriller adventure comedy drama fantasy mystery scifi thriller adventure comedy drama fantasy mystery scifi thriller interstate yr2002
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,thriller,transplants,eye gin gwai jian gui,yr2002,thriller thriller thriller eye gin gwai jian gui yr2002 transplants
6911,"Jolson Story, The (1946)",Musical,musical,,jolson story,yr1946,musical musical musical jolson story yr1946
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,comedy musical romance,rita hayworth can dance!,you ll never get rich,yr1941,comedy musical romance comedy musical romance comedy musical romance you ll never get rich yr1941 rita hayworth can dance!
6918,"Unvanquished, The (Aparajito) (1957)",Drama,drama,india,unvanquished aparajito,yr1957,drama drama drama unvanquished aparajito yr1957 india
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,crime thriller,,cercle rouge le red circle,yr1970,crime thriller crime thriller crime thriller cercle rouge le red circle yr1970
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,drama romance thriller,,human stain,yr2003,drama romance thriller drama romance thriller drama romance thriller human stain yr2003
6932,Shattered Glass (2003),Crime|Drama,crime drama,journalism,shattered glass,yr2003,crime drama crime drama crime drama shattered glass yr2003 journalism
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,action adventure scifi thriller,,matrix revolutions,yr2003,action adventure scifi thriller action adventure scifi thriller action adventure scifi thriller matrix revolutions yr2003
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,documentary,,revolution will not be televised k chavez inside coup,yr2003,documentary documentary documentary revolution will not be televised k chavez inside coup yr2003
6936,Elf (2003),Children|Comedy|Fantasy,children comedy fantasy,christmas,elf,yr2003,children comedy fantasy children comedy fantasy children comedy fantasy elf yr2003 christmas
6938,Billabong Odyssey (2003),Documentary,documentary,big wave surfing,billabong odyssey,yr2003,documentary documentary documentary billabong odyssey yr2003 big wave surfing
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,drama romance,,gloomy sunday ein lied von liebe und tod,yr1999,drama romance drama romance drama romance gloomy sunday ein lied von liebe und tod yr1999
6942,Love Actually (2003),Comedy|Drama|Romance,comedy drama romance,,love actually,yr2003,comedy drama romance comedy drama romance comedy drama romance love actually yr2003
6944,Father of the Bride (1991),Comedy,comedy,remake wedding,father bride,yr1991,comedy comedy comedy father bride yr1991 remake wedding
6945,My Architect: A Son's Journey (2003),Documentary,documentary,,my architect son s journey,yr2003,documentary documentary documentary my architect son s journey yr2003
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,action animation children fantasy,,looney tunes back action,yr2003,action animation children fantasy action animation children fantasy action animation children fantasy looney tunes back action yr2003
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,adventure drama war,,master commander far side world,yr2003,adventure drama war adventure drama war adventure drama war master commander far side world yr2003
6948,Tupac: Resurrection (2003),Documentary,documentary,music business rap,tupac resurrection,yr2003,documentary documentary documentary tupac resurrection yr2003 music business rap
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,comedy mystery scifi,,big empty,yr2003,comedy mystery scifi comedy mystery scifi comedy mystery scifi big empty yr2003
6950,"Missing, The (2003)",Adventure|Thriller|Western,adventure thriller western,,missing,yr2003,adventure thriller western adventure thriller western adventure thriller western missing yr2003
6951,"Cat in the Hat, The (2003)",Children|Comedy,children comedy,,cat hat,yr2003,children comedy children comedy children comedy cat hat yr2003
6952,Gothika (2003),Horror|Thriller,horror thriller,,gothika,yr2003,horror thriller horror thriller horror thriller gothika yr2003
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,crime drama mystery romance thriller,depressing,grams,yr2003,crime drama mystery romance thriller crime drama mystery romance thriller crime drama mystery romance thriller grams yr2003 depressing
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,comedy crime drama mystery romance,,barbarian invasions les invasions barbares,yr2003,comedy crime drama mystery romance comedy crime drama mystery romance comedy crime drama mystery romance barbarian invasions les invasions barbares yr2003
6957,Bad Santa (2003),Comedy|Crime,comedy crime,,bad santa,yr2003,comedy crime comedy crime comedy crime bad santa yr2003
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,children comedy fantasy horror,,haunted mansion,yr2003,children comedy fantasy horror children comedy fantasy horror children comedy fantasy horror haunted mansion yr2003
6959,Timeline (2003),Action|Adventure|Sci-Fi,action adventure scifi,,timeline,yr2003,action adventure scifi action adventure scifi action adventure scifi timeline yr2003
6961,Damage (Fatale) (1992),Drama,drama,,damage fatale,yr1992,drama drama drama damage fatale yr1992
6962,OT: Our Town (2002),Documentary,documentary,,ot our town,yr2002,documentary documentary documentary ot our town yr2002
6963,Devil's Playground (2002),Documentary,documentary,amish,devil s playground,yr2002,documentary documentary documentary devil s playground yr2002 amish
6965,Journeys with George (2002),Documentary,documentary,,journeys george,yr2002,documentary documentary documentary journeys george yr2002
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,action crime fantasy scifi thriller,,darkman,yr1990,action crime fantasy scifi thriller action crime fantasy scifi thriller action crime fantasy scifi thriller darkman yr1990
6967,Dead of Night (1945),Horror|Mystery,horror mystery,,dead night,yr1945,horror mystery horror mystery horror mystery dead night yr1945
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi,drama scifi,,dernier combat le last battle,yr1983,drama scifi drama scifi drama scifi dernier combat le last battle yr1983
6970,Desk Set (1957),Comedy|Romance,comedy romance,hepburn and tracy,desk set,yr1957,comedy romance comedy romance comedy romance desk set yr1957 hepburn and tracy
6971,Europa (Zentropa) (1991),Drama|Thriller,drama thriller,,europa zentropa,yr1991,drama thriller drama thriller drama thriller europa zentropa yr1991
6973,Final Analysis (1992),Drama|Romance|Thriller,drama romance thriller,,final analysis,yr1992,drama romance thriller drama romance thriller drama romance thriller final analysis yr1992
6974,"Freshman, The (1990)",Comedy|Crime,comedy crime,,freshman,yr1990,comedy crime comedy crime comedy crime freshman yr1990
6975,Funny Games (1997),Drama|Horror|Thriller,drama horror thriller,,funny games,yr1997,drama horror thriller drama horror thriller drama horror thriller funny games yr1997
6978,Slacker (1991),Comedy|Drama,comedy drama,,slacker,yr1991,comedy drama comedy drama comedy drama slacker yr1991
6979,WarGames (1983),Drama|Sci-Fi|Thriller,drama scifi thriller,cold war,wargames,yr1983,drama scifi thriller drama scifi thriller drama scifi thriller wargames yr1983 cold war
6981,"Ordet (Word, The) (1955)",Drama,drama,religion,ordet word,yr1955,drama drama drama ordet word yr1955 religion
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,drama war,,forbidden games jeux interdits,yr1952,drama war drama war drama war forbidden games jeux interdits yr1952
6983,Jane Eyre (1944),Drama|Romance,drama romance,,jane eyre,yr1944,drama romance drama romance drama romance jane eyre yr1944
6984,"Tale of Two Cities, A (1935)",Drama,drama,dickens,tale cities,yr1935,drama drama drama tale cities yr1935 dickens
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,drama,saint,passion joan arc passion de jeanne d arc la,yr1928,drama drama drama passion joan arc passion de jeanne d arc la yr1928 saint
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,adventure drama romance,,ben hur tale christ,yr1925,adventure drama romance adventure drama romance adventure drama romance ben hur tale christ yr1925
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,crime fantasy horror,,cabinet dr caligari cabinet des dr caligari das,yr1920,crime fantasy horror crime fantasy horror crime fantasy horror cabinet dr caligari cabinet des dr caligari das yr1920
6989,Gorky Park (1983),Crime|Drama|Thriller,crime drama thriller,,gorky park,yr1983,crime drama thriller crime drama thriller crime drama thriller gorky park yr1983
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,action adventure comedy crime drama,,great train robbery,yr1978,action adventure comedy crime drama action adventure comedy crime drama action adventure comedy crime drama great train robbery yr1978
6992,Guarding Tess (1994),Comedy|Drama,comedy drama,,guarding tess,yr1994,comedy drama comedy drama comedy drama guarding tess yr1994
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,comedy drama romance,family,hannah her sisters,yr1986,comedy drama romance comedy drama romance comedy drama romance hannah her sisters yr1986 family
6994,"Hard Way, The (1991)",Action|Comedy,action comedy,,hard way,yr1991,action comedy action comedy action comedy hard way yr1991
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,action scifi,,highlander quickening,yr1991,action scifi action scifi action scifi highlander quickening yr1991
6997,Hoffa (1992),Crime|Drama,crime drama,,hoffa,yr1992,crime drama crime drama crime drama hoffa yr1992
6998,House of Cards (1993),Drama,drama,,house cards,yr1993,drama drama drama house cards yr1993
6999,Housesitter (1992),Comedy|Romance,comedy romance,,housesitter,yr1992,comedy romance comedy romance comedy romance housesitter yr1992
7000,Hudson Hawk (1991),Action|Adventure|Comedy,action adventure comedy,,hudson hawk,yr1991,action adventure comedy action adventure comedy action adventure comedy hudson hawk yr1991
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,horror mystery scifi thriller,,invasion body snatchers,yr1978,horror mystery scifi thriller horror mystery scifi thriller horror mystery scifi thriller invasion body snatchers yr1978
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,action comedy crime thriller,,kindergarten cop,yr1990,action comedy crime thriller action comedy crime thriller action comedy crime thriller kindergarten cop yr1990
